hall_id,result_date,machine_key,machine_name,units,avg_diff,avg_games,winning_units,total_units,selected_flag,source_name
ikegami_big_dipper_togoshi_ginza,2025-12-01,bd_1afe2c7bd5f9,スマスロとある科学の超電磁砲2,1,-230.094,4261.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-01,bd_d1bac78de930,L主役は銭形４,1,-258.408,2328.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-01,bd_5debe0c14793,Lパチスロ シン・エヴァンゲリオン,1,-302.778,801.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-01,bd_9a7d3d5aec4e,Lマジカルハロウィン8,1,-327.36,1364.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-01,bd_b862da58d139,スマスロ ゴールデンカムイ,1,-360.72,3340.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-01,bd_dc37f372545a,翔べ！ハーレムエース,1,-370.188,452.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-01,bd_d1bb7a1148a5,Lルパン三世 大航海者の秘宝,1,-477.576,1809.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-01,bd_a6e8ff733416,パチスロ　甲鉄城のカバネリ,1,-566.244,1498.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-01,bd_ca95609452a2,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE-ART,1,-603.192,4904.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-01,bd_bc74e00b1d48,回胴式遊技機グランベルム,1,-653.4,8712.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-01,bd_1868cd417341,パチスロ 転生したら剣でした,1,-719.232,1873.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-01,bd_e8fb52c073c7,Lスマスロとある魔術の禁書目録,1,-759.018,6838.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-01,bd_bfd8976c1ec0,Lパチスロ閃乱カグラ2 SHINOVI MASTER,1,-765.45,1134.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-01,bd_89fcbd76162e,Lソードアート・オンライン,1,-873.639,1179.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-01,bd_22a915970d34,L麻雀物語,1,-874.776,1778.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-01,bd_dbfb64466acc,Lバンドリ！,1,-965.286,658.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-01,bd_8fa72663acd9,押忍！番長ＺＥＲＯ,1,-1041.084,726.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-01,bd_cd36fb3b6dab,スマスロ バベル,1,-1113.399,1233.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-01,bd_b8f8f5123195,L真・一騎当千,1,-1117.584,2388.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-01,bd_1dd95151f4e3,スマスロ ストライク・ザ・ブラッド,1,-1147.014,1931.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-01,bd_037bd8301ef4,Lパチスロ戦姫絶唱シンフォギア 正義の歌,1,-1490.805,1227.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-01,bd_15f14cf7e4b3,この素晴らしい世界に祝福を！,1,-1627.263,5479.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-01,bd_115eaa74c1e2,L D4DJ Pachi-Slot Mix,1,-1727.214,4142.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-01,bd_e06b7e30b261,押忍！番長4,1,-1890.36,1780.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-01,bd_ad62ce614a62,スマスロ シャーマンキング,1,-2228.76,4530.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-01,bd_7d9aa634227c,Lストライクウィッチーズ2,1,-2627.814,3293.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-01,bd_7d0342a866c3,スマスロ真・北斗無双,1,-4223.376,5064.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_bf3b322af827,L少女☆歌劇 レヴュースタァライト -The SLOT-,3,4478.0,7920.0,3,3,1,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_3fbc8dc4c452,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,6,2653.0,5251.0,4,6,1,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_c7bcbf5cb320,L戦国乙女４　戦乱に閃く炯眼の軍師,5,1199.0,3906.0,2,5,1,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_7271c1c787a8,Lパチスロ革命機ヴァルヴレイヴ,4,955.0,2213.0,1,4,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_4c189a0cb278,ファンキージャグラー２ＫＴ,3,931.0,5104.0,1,3,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_e4dc23c0c987,L東京喰種,7,825.0,7180.0,4,7,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_c357f9098fb5,スマスロ モンスターハンターライズ,11,728.0,2528.0,5,11,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_a7b3a1e2ea17,LBパチスロ ヱヴァンゲリヲン～約束の扉～,2,547.0,3650.0,1,2,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_9f723e33636b,マイジャグラーV,32,509.0,4353.0,16,32,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_a64798a79af5,ゴーゴージャグラー３,6,399.0,3443.0,3,6,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_e564631a7f3c,A-SLOT+ ディスクアップ ULTRAREMIX,3,397.0,3893.0,2,3,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_32f834ae3e07,クレアの秘宝伝～はじまりの扉と太陽の石～ボーナストリガーver.,2,305.0,4085.0,1,2,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_8b923f6423ea,スマスロ 東京リベンジャーズ,5,165.0,6827.0,2,5,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_7e26b36032cf,Lパチスロからくりサーカス,15,69.0,748.0,3,15,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_a47d8992311f,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,16,36.0,3439.0,9,16,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_85d00996a1a4,ネオアイムジャグラーEX,3,-38.37,2558.0,1,3,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_5eff32fe9200,Lパチスロガールズ＆パンツァー 最終章,7,-93.456,1947.0,3,7,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_e6b8b4696642,L ToLOVEるダークネス TRANCE ver.8.7,3,-131.544,2088.0,1,3,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_e8b8281bb659,スマスロモンキーターンV,11,-156.42,2370.0,3,11,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_ccda539048be,スマスロ デビルメイクライ5 スタイリッシュトライブ,5,-158.766,1126.0,1,5,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_76e578be9b34,スマスロ 七つの魔剣が支配する,3,-396.9,1323.0,1,3,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_c45097e5509b,Lスマスロ北斗の拳,4,-413.85,5518.0,1,4,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_8bf2967c530b,桃太郎電鉄～パチスロも定番！～,2,-496.965,4733.0,1,2,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_08fe3e1d242c,アレックス ブライト,2,-524.916,4166.0,1,2,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_0ee758a2996c,ウルトラミラクルジャグラー,5,-606.06,2405.0,0,5,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_2191462ac6f1,沖ドキ！ＧＯＬＤ,3,-629.244,2724.0,1,3,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_1cc232ca638d,Lパチスロ かぐや様は告らせたい,10,-680.64,2836.0,2,10,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_1f8fe88f89c3,Lパチスロ革命機ヴァルヴレイヴ2,8,-765.6,5104.0,3,8,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_d291f4e464f6,スマスロ ゴッドイーター リザレクション,11,-822.024,1864.0,3,11,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_03e02a1ae935,L ToLOVEるダークネス,5,-929.655,1415.0,0,5,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_f3801beab749,スマスロネオプラネット,2,-935.799,5287.0,1,2,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_1c14e9616969,Lパチスロ炎炎ノ消防隊,5,-1063.98,3084.0,0,5,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_33f9d50dd892,いざ！番長,5,-1065.114,2518.0,1,5,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_d2555de17260,ミスタージャグラー,4,-1184.376,3236.0,0,4,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_b07025d61a6a,L主役は銭形5,3,-1346.016,4006.0,1,3,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_525f9a64b6b1,スマスロ スーパーブラックジャック,7,-1416.768,3008.0,1,7,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_4c551f2439e2,Lダーリン・イン・ザ・フランキス,4,-1542.996,2198.0,0,4,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_405bd1d670dc,スマスロ新鬼武者3,6,-1690.425,3415.0,0,6,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_3e5bf1d252af,Lアズールレーン THE ANIMATION,3,-2130.408,2818.0,0,3,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_50a2cfbc9023,吉宗,3,-3555.792,8231.0,0,3,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_73cc31df75a7,パチスロ わたしの幸せな結婚,1,7906.0,2667.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_b862da58d139,スマスロ ゴールデンカムイ,1,4375.0,9010.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_115eaa74c1e2,L D4DJ Pachi-Slot Mix,1,3583.0,8829.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_d1a01234769d,パチスロ ガメラ2,1,2291.0,1550.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_7d0342a866c3,スマスロ真・北斗無双,1,1743.0,1853.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_a6e8ff733416,パチスロ　甲鉄城のカバネリ,1,916.0,2031.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_52d34c20da12,Lスマスロ転生したらスライムだった件,1,484.0,7278.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_dbfb64466acc,Lバンドリ！,1,479.0,6329.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_ca95609452a2,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE-ART,1,417.0,4075.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_1dd95151f4e3,スマスロ ストライク・ザ・ブラッド,1,224.0,1110.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_8fa72663acd9,押忍！番長ＺＥＲＯ,1,177.0,1717.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_1afe2c7bd5f9,スマスロとある科学の超電磁砲2,1,125.0,6810.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_aaaef81eb9ae,パチスロハイパーラッシュ,1,0.0,1672.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_15ddeac842fa,スマスロ頭文字D 2nd,1,-84.624,1763.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_9a7d3d5aec4e,Lマジカルハロウィン8,1,-126.144,1752.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_fffb49db4126,Lゴブリンスレイヤー,1,-213.84,6480.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_f4c902d74484,新ハナビ,1,-223.47,2865.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_89fcbd76162e,Lソードアート・オンライン,1,-305.55,4074.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_7fb9cd764690,てぃだどんどん,1,-344.148,964.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_c3ff52b60e0a,Lゴジラ対エヴァンゲリオン,1,-353.808,252.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_bfd8976c1ec0,Lパチスロ閃乱カグラ2 SHINOVI MASTER,1,-431.424,1284.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_cd36fb3b6dab,スマスロ バベル,1,-499.392,578.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_5debe0c14793,Lパチスロ シン・エヴァンゲリオン,1,-530.25,707.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_8c585518687b,スロット ゾンビランドサガ,1,-563.346,789.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_7d9aa634227c,Lストライクウィッチーズ2,1,-574.938,1638.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_dc37f372545a,翔べ！ハーレムエース,1,-572.286,638.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_b8f8f5123195,L真・一騎当千,1,-636.363,441.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_5e50852a946c,スマスロ コードギアス 反逆のルルーシュ 復活のルルーシュ,1,-702.864,6508.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_15f14cf7e4b3,この素晴らしい世界に祝福を！,1,-725.265,3405.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_d1bb7a1148a5,Lルパン三世 大航海者の秘宝,1,-791.895,655.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_2a92b733d609,Lラブ嬢3～Wご指名はいかがですか?～,1,-846.3,5425.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_e8fb52c073c7,Lスマスロとある魔術の禁書目録,1,-929.625,4625.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_bc74e00b1d48,回胴式遊技機グランベルム,1,-948.828,8548.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_e06b7e30b261,押忍！番長4,1,-954.501,3089.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_ad62ce614a62,スマスロ シャーマンキング,1,-994.599,4093.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_22a915970d34,L麻雀物語,1,-1288.314,3767.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_1868cd417341,パチスロ 転生したら剣でした,1,-1545.822,3282.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_4cda82bc2a80,L咲-Saki-頂上決戦,1,-1568.358,979.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_d1bac78de930,L主役は銭形４,1,-1640.007,1377.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_037bd8301ef4,Lパチスロ戦姫絶唱シンフォギア 正義の歌,1,-1745.322,4097.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_2a2499e2457c,L絶対衝激IV,1,-1849.545,1787.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-02,bd_c34e2ca3ed84,SHAKE BONUS TRIGGER,1,-2018.331,3801.0,0,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_3e5bf1d252af,Lアズールレーン THE ANIMATION,3,2956.0,5175.0,1,3,1,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_03e02a1ae935,L ToLOVEるダークネス,5,2718.0,2638.0,4,5,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_d291f4e464f6,スマスロ ゴッドイーター リザレクション,11,2377.0,5446.0,5,11,1,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_e8b8281bb659,スマスロモンキーターンV,11,1770.0,3401.0,8,11,1,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_e4dc23c0c987,L東京喰種,7,1631.0,6898.0,4,7,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_e564631a7f3c,A-SLOT+ ディスクアップ ULTRAREMIX,3,1477.0,4319.0,2,3,1,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_1cc232ca638d,Lパチスロ かぐや様は告らせたい,10,1384.0,5112.0,4,10,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_1c14e9616969,Lパチスロ炎炎ノ消防隊,5,1222.0,4808.0,3,5,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_8b923f6423ea,スマスロ 東京リベンジャーズ,5,1110.0,5199.0,3,5,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_bf3b322af827,L少女☆歌劇 レヴュースタァライト -The SLOT-,3,882.0,3641.0,2,3,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_3fbc8dc4c452,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,6,854.0,3523.0,2,6,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_e6b8b4696642,L ToLOVEるダークネス TRANCE ver.8.7,3,750.0,5855.0,1,3,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_a47d8992311f,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,16,641.0,5074.0,7,16,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_525f9a64b6b1,スマスロ スーパーブラックジャック,7,629.0,6012.0,3,7,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_405bd1d670dc,スマスロ新鬼武者3,6,478.0,3708.0,1,6,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_08fe3e1d242c,アレックス ブライト,2,341.0,2382.0,1,2,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_32f834ae3e07,クレアの秘宝伝～はじまりの扉と太陽の石～ボーナストリガーver.,2,305.0,2980.0,2,2,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_a64798a79af5,ゴーゴージャグラー３,6,296.0,4164.0,3,6,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_33f9d50dd892,いざ！番長,5,219.0,5664.0,2,5,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_d2555de17260,ミスタージャグラー,4,185.0,5161.0,2,4,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_9f723e33636b,マイジャグラーV,32,39.0,4560.0,13,32,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_c7bcbf5cb320,L戦国乙女４　戦乱に閃く炯眼の軍師,5,-29.034,3226.0,2,5,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_2191462ac6f1,沖ドキ！ＧＯＬＤ,3,-59.865,3991.0,1,3,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_c357f9098fb5,スマスロ モンスターハンターライズ,11,-103.521,3137.0,4,11,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_0ee758a2996c,ウルトラミラクルジャグラー,5,-205.296,2444.0,1,5,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_4c189a0cb278,ファンキージャグラー２ＫＴ,3,-229.782,5471.0,1,3,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_ccda539048be,スマスロ デビルメイクライ5 スタイリッシュトライブ,5,-481.32,1910.0,2,5,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_5eff32fe9200,Lパチスロガールズ＆パンツァー 最終章,7,-578.025,2569.0,2,7,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_7e26b36032cf,Lパチスロからくりサーカス,15,-656.193,4127.0,4,15,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_85d00996a1a4,ネオアイムジャグラーEX,3,-678.0,2825.0,0,3,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_a7b3a1e2ea17,LBパチスロ ヱヴァンゲリヲン～約束の扉～,2,-689.013,1963.0,0,2,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_8bf2967c530b,桃太郎電鉄～パチスロも定番！～,2,-736.56,3069.0,0,2,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_7271c1c787a8,Lパチスロ革命機ヴァルヴレイヴ,4,-945.828,6708.0,2,4,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_f3801beab749,スマスロネオプラネット,2,-947.121,6443.0,1,2,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_c45097e5509b,Lスマスロ北斗の拳,4,-1283.364,2097.0,0,4,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_4c551f2439e2,Lダーリン・イン・ザ・フランキス,4,-1380.75,3682.0,0,4,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_76e578be9b34,スマスロ 七つの魔剣が支配する,3,-1390.068,2532.0,0,3,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_1f8fe88f89c3,Lパチスロ革命機ヴァルヴレイヴ2,8,-1598.256,8072.0,2,8,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_b07025d61a6a,L主役は銭形5,3,-1728.0,3840.0,1,3,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_50a2cfbc9023,吉宗,3,-2767.233,2947.0,0,3,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_52d34c20da12,Lスマスロ転生したらスライムだった件,1,6156.0,7239.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_ad62ce614a62,スマスロ シャーマンキング,1,4604.0,2382.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_dbfb64466acc,Lバンドリ！,1,4542.0,7563.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_bc74e00b1d48,回胴式遊技機グランベルム,1,3959.0,9390.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_037bd8301ef4,Lパチスロ戦姫絶唱シンフォギア 正義の歌,1,3736.0,8275.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_1868cd417341,パチスロ 転生したら剣でした,1,3375.0,6229.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_22a915970d34,L麻雀物語,1,3208.0,3739.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_aaaef81eb9ae,パチスロハイパーラッシュ,1,2187.0,7196.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_15f14cf7e4b3,この素晴らしい世界に祝福を！,1,1618.0,3694.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_1afe2c7bd5f9,スマスロとある科学の超電磁砲2,1,1562.0,5732.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_15ddeac842fa,スマスロ頭文字D 2nd,1,1354.0,5149.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_fffb49db4126,Lゴブリンスレイヤー,1,1111.0,5014.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_b862da58d139,スマスロ ゴールデンカムイ,1,917.0,5612.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_cd36fb3b6dab,スマスロ バベル,1,630.0,3014.0,1,1,0,min-repo_machine_detail
ikegami_big_dipper_togoshi_ginza,2025-12-03,bd_c3ff52b60e0a,Lゴジラ対エヴァンゲリオン,1,395.0,5130.0,1,1,0,min-repo_machine_detail
